"","id","price","title","body","lat","long","posted","updated","header","file","bedrooms","bath","sqft"
"_eby_apa_d_oakland-1-bdrm-living-room-kitchen_6815858352.html","6815858352",1600,"$1600 / 1br - 1 BDRM, LIVING ROOM, KITCHEN, RESTROOM, ALL UTILITIES INCLUDED (oakland north / temescal)","
            QR Code Link to This Post
            
        
1 big bedroom, living room, full bath, kitchen, laundry room, big backyard, place for organic planting, lots of natural light, new paint, new flooring, all new appliances including stainless steel refrigerator, washer, dryer, granite counter, stove, blinds, etc., plus space to park your bikes. You can move in anytime and all utilities included.  No other rentals offer all these. 
Only 2 blocks to West MacArthur BART station, 2 BART Stations to UC Berkeley, 15 minutes BART ride to San Francisco, has lots of FREE street parking spaces, couple minutes to freeway 580/80/880/980/24/13, 1 block to bus stops, FREE shuttle to Emeryville shopping through Emery-Go-Round. Run every 10 minutes 7 days with real time tracking. See www.emerygoround.com for routes. You're enjoying Emeryville's amenities but paying at Oakland's rent than SF/Emeryville's high rent. Avoid San Francisco's parking and traffic headaches.
Within minutes to Emeryville Bay Street w/ 62 shops/restaurants, AMC threater, IKEA, JP Chang, William Sonoma, Powell Street Plaza, Star Bucks, Trader Joe's, banks, Barnes & Nobles, Ross, Marshall, East Bay Bridge Center, Home Depot, Target, Victoria Secret, Panda Express, IHOP, Office Max's, Trader Vic's, Bay Bridge, Post Office, FedEx, Bus, Amtrak, Hertz/Enterprise Rental, UC Berkeley; Emeryville Marketplace with lots of food vendors.
Close promixity and CENTRALLY located to everywhere in the Bay Area: 
To West - within 10-15 to San Francisco, drive directly to last freeway entrance to Bay Bridge which cuts off a lot of freeway traffic to San Francisco.
To North - within 5-10 min. to U.C. Berkeley, San Pablo Lake/Park/Biking Trial/Mountain Hiking. 
To South - within 5-30 min. to Oakland downtown, Oakland Stadium, Hayward, San Jose. 
To East - within 20-30 min. to Delta fishing, Brentwood fruit orchards/ranch. etc. 
Available anytime
Market Street, Oakland, 94608 cross Apgar Street
Deposit: first month rent $1600, last month rent $1600, security deposit $1000",37.829681,-122.268705,"2019-02-09T20:53:36-0800","2019-02-09T21:07:11-0800","1BR / 1Ba","_eby_apa_d_oakland-1-bdrm-living-room-kitchen_6815858352.html",1,1,NA
"_eby_apa_d_oakland-1-bdrm-living-room-kitchen_6815861475.html","6815861475",1600,"$1600 / 1br - 1 BDRM, LIVING ROOM, KITCHEN, RESTROOM, ALL UTILITIES INCLUDED (emeryville)","
            QR Code Link to This Post
            
        
1 big bedroom, living room, full bath, kitchen, laundry room, big backyard, place for organic planting, lots of natural light, new paint, new flooring, all new appliances including stainless steel refrigerator, washer, dryer, granite counter, stove, blinds, etc., plus space to park your bikes. AND you can move in anytime with remaining September RENT FREE and all utilities included.  No other rentals offer all these. 
Only 2 blocks to West MacArthur BART station, 2 BART Stations to UC Berkeley, 15 minutes BART ride to San Francisco, has lots of FREE street parking spaces, couple minutes to freeway 580/80/880/980/24/13, 1 block to bus stops, FREE shuttle to Emeryville shopping through Emery-Go-Round. Run every 10 minutes 7 days with real time tracking. See www.emerygoround.com for routes. You're enjoying Emeryville's amenities but paying at Oakland's rent than SF/Emeryville's high rent. Avoid San Francisco's parking and traffic headaches.
Within minutes to Emeryville Bay Street w/ 62 shops/restaurants, AMC threater, IKEA, JP Chang, William Sonoma, Powell Street Plaza, Star Bucks, Trader Joe's, banks, Barnes & Nobles, Ross, Marshall, East Bay Bridge Center, Home Depot, Target, Victoria Secret, Panda Express, IHOP, Office Max's, Trader Vic's, Bay Bridge, Post Office, FedEx, Bus, Amtrak, Hertz/Enterprise Rental, UC Berkeley; Emeryville Marketplace with lots of food vendors.
Close promixity and CENTRALLY located to everywhere in the Bay Area: 
To West - within 10-15 to San Francisco, drive directly to last freeway entrance to Bay Bridge which cuts off a lot of freeway traffic to San Francisco.
To North - within 5-10 min. to U.C. Berkeley, San Pablo Lake/Park/Biking Trial/Mountain Hiking. 
To South - within 5-30 min. to Oakland downtown, Oakland Stadium, Hayward, San Jose. 
To East - within 20-30 min. to Delta fishing, Brentwood fruit orchards/ranch. etc. 
Available anytime
Market Street, Oakland, 94608 cross Apgar Street
Deposit: first month rent $1600, last month rent $1600, security deposit $1000    ",37.828403,-122.273791,"2019-02-09T21:06:04-0800",NA,"1BR / 1Ba","_eby_apa_d_oakland-1-bdrm-living-room-kitchen_6815861475.html",1,1,NA
"_eby_apa_d_oakland-1-bed-1-bath-lake-merritt_6815727919.html","6815727919",1995,"$1995 / 2br - 1 BED + 1 BATH + LAKE MERRITT = CAMBRIDGE TERRACE! MOVE IN TODAY! (oakland lake merritt / grand)","
            QR Code Link to This Post
            
        
Minutes away from Oakland's historic Lake Merritt, the Clinton neighborhood is one of Oakland's best-kept secrets! Centrally located to many of the necessities of life, this richly diverse district boasts a mixture of lifestyles, produces the tranquility and serenity one yearns for and is home to a plethora of cuisines from all over the world.   Cambridge Terrace provides easy access to both 880 and 580 freeways, AC Transit bus stops (Lines 14 and 40) and 18 minute walk to Lake Merritt BART Station. Come discover Cambridge Terrace Apartments Today!
Don't Delay! Make Your Appointment Today! 

Community Features...
 Gated Community 

 Centrally Located 

 Swimming Pool

 Bicycle Storage

 Remodeled Apartments with Spacious Floor Plans

 Quiet/Peaceful Environment

 On-Site Laundry

 Parking Available
Unit Amenities
 Hardwood floors throughout the unit

 Stainless Steel Appliances 

 Granite Kitchen Counters

 Double Paned Windows

  A TON of Sunlight 



Schedule your tour TODAY! We would love to show you around our amazing community and get you in to your newly remodeled unit today!!! 
 Call / Text -  show contact info

 Email-  show contact info

 Location - 1720 12th Avenue - Oakland, CA 94606
    ",37.793327,-122.244579,"2019-02-09T15:44:56-0800",NA,"2BR / 1Ba","_eby_apa_d_oakland-1-bed-1-bath-lake-merritt_6815727919.html",2,1,NA
"_eby_apa_d_oakland-1-bed-1-bath-must-see-cambridge_6812415376.html","6812415376",1995,"$1995 / 1br - 1 BED + 1 BATH = A MUST SEE @ CAMBRIDGE TERRACE APARTMENTS!!! (oakland lake merritt / grand)","
            QR Code Link to This Post
            
        
Minutes away from Oakland's historic Lake Merritt, the Clinton neighborhood is one of Oakland's best-kept secrets! Centrally located to many of the necessities of life, this richly diverse district boasts a mixture of lifestyles, produces the tranquility and serenity one yearns for and is home to a plethora of cuisines from all over the world.   Cambridge Terrace provides easy access to both 880 and 580 freeways, AC Transit bus stops (Lines 14 and 40) and 18 minute walk to Lake Merritt BART Station. Come discover Cambridge Terrace Apartments Today!
Don't Delay! Make Your Appointment Today! 

Community Features...
 Gated Community 

 Centrally Located 

 Swimming Pool

 Bicycle Storage

 Remodeled Apartments with Spacious Floor Plans

 Quiet/Peaceful Environment

 On-Site Laundry

 Parking Available
Unit Amenities
 Hardwood floors throughout the unit

 Stainless Steel Appliances 

 Granite Kitchen Counters

 Double Paned Windows

  A TON of Sunlight 



Schedule your tour TODAY! We would love to show you around our amazing community and get you in to your newly remodeled unit today!!! 
 Call / Text -  show contact info

 Email-  show contact info

 Location - 1720 12th Avenue - Oakland, CA 94606
    ",37.792849,-122.245295,"2019-02-05T13:40:59-0800",NA,"1BR / 1Ba","_eby_apa_d_oakland-1-bed-1-bath-must-see-cambridge_6812415376.html",1,1,NA
"_eby_apa_d_oakland-1-bed-15-bath-duplex-in-oakland_6812610941.html","6812610941",3000,"$3000 / 1br - 1 Bed 1.5 Bath Duplex in Oakland | 3301 Kingsland Ave (oakland hills / mills)","
            QR Code Link to This Post
            
        
Gorgeous top floor duplex unit with views of South Bay and the Oakland Hills 
Located on the 580 Corridor 
Four skylights throughout space 
Vaulted ceilings 
Washer and dryer located in the mudroom 
Gourmet kitchen offers marble counters, and a 6 burner Viking range 
Microwave, disposal and dishwasher 
Master bedroom has a water closet and bath 
Access to all of the upper and lower decks, patio, plus a bountiful summer garden! 
Utilities split with bottom unit 
Heat installed 
Street parking offered 
No pets, please    ",37.782328,-122.192478,"2019-02-05T18:07:00-0800",NA,"1BR / 1.5Ba","_eby_apa_d_oakland-1-bed-15-bath-duplex-in-oakland_6812610941.html",1,5,NA
"_eby_apa_d_oakland-1-bed-room-upstairs-sec-8-ok_6811001752.html","6811001752",1500,"$1500 / 1br - 800ft2 - 1 Bed Room Upstairs, Sec 8 Ok All utilities Incl, cable too!No App Fee (oakland east)","
            QR Code Link to This Post
            
        
This is a Quiet Secured Building 
$1500 Clean 1 bed room available - Upstairs Unit 
$1000 Deposit
$2500 Moves you in.
Section 8 Okay   
Near the Eastmont  Mall AC Transit  
Near Bart 
Near Bus
No PETS
No Smoking in/Out of Unit
No application fee 
Laundry In Building 
Street Parking Only 
1 Year Lease required
All Utilities Included - PG&E, Water, Garbage And Free Cable!  AT&T is available for internet at your own cost.
Hosusehold must make 2x the rent - check stubs will be required when viewing the apartment
Please reply with your full name TEXT or  EMAIL a little bit about yourself  such as why are you moving, how many are in the household and what a typical week is like for you or your family? If any kids, please put the ages.
If your text or email doesn't state the above (Why, how many people, how you spend your week) your response will be ignored. Thank you 
Text ONLY  show contact info
  Bisha
Please DO NOT CALL. Please check your spam folder/trash if you send an email and are waiting on a response.    ",37.7589,-122.1853,"2019-02-03T19:48:19-0800","2019-02-10T13:34:08-0800","1BR / 1Ba","_eby_apa_d_oakland-1-bed-room-upstairs-sec-8-ok_6811001752.html",1,1,800
"_eby_apa_d_oakland-1-bedroom-1-bath_6798120878.html","6798120878",1995,"$1995 / 1br - 550ft2 - 1 Bedroom/1 Bath (oakland piedmont / montclair)","
            QR Code Link to This Post
            
        
Call Linda  show contact info
 for appointment. Do Not Text
Available unit in quiet 24-unit gated complex.  
Located in a desirable neighborhood near Piedmont Avenue/Broadway.  Walk score of 98. Bike score of 94. MacArthur BART approximately 1 mile, AC Transit close by. Ideal location for anyone with or without a car.
Easy access to major highways 13, 24, 580, 980.
Close to restaurants, coffee shops, bars, boutique shopping , Piedmont Cinema, post office and Kaiser.
Laundry facilities on site. Hardwood floors, linoleum, tile.  Tub/shower combo.                
Refrigerator, Electric Stove/Oven. Resident pays gas and electric.  Owner pays garbage and water.
1-year lease then month-to-month
Pictures representative of units.    ",37.828446,-122.25603,"2019-01-18T10:31:50-0800","2019-02-07T14:01:15-0800","1BR / 1Ba","_eby_apa_d_oakland-1-bedroom-1-bath_6798120878.html",1,1,550
"_eby_apa_d_oakland-1-bedroom-1-bath_6814053085.html","6814053085",2300,"$2300 / 1br - 620ft2 - 1 Bedroom 1 Bath (oakland piedmont / montclair)","
            QR Code Link to This Post
            
        
Top floor condo, close to BART, Piedmont Ave, Kaiser, cheap gas, freeway entrance, Morcom Rose Garden, various parks
Lots of closet space; 7x10 balcony; great neighbors on both sides; parking, garbage, and water included",37.820107,-122.252018,"2019-02-07T13:48:47-0800",NA,"1BR / 1Ba","_eby_apa_d_oakland-1-bedroom-1-bath_6814053085.html",1,1,620
"_eby_apa_d_oakland-1-bedroom-1-bath-laurel_6816733271.html","6816733271",1700,"$1700 / 1br - 1 Bedroom 1 Bath- LAUREL/HARRINGTON LOC (oakland east)","
            QR Code Link to This Post
            
        
Quite, sunny, remodeled one bedroom one bath unit in gated tri-plex building. 
 Easy access to highway 580 and 880. 
 One mile from Fruitvale Bart, shopping, restaurants. 
 DETAILS:
 Rent $1700
 One year lease term 
 One Bedroom
 One Bath 
 Hardwood Floors thru living space and bedroom 
 Kitchen: New cabinets, new appliances, tile floor
 Private backyard
 No washer/dryer
 Parking on driveway, plus easy street parking 
 Detached personal storage space
 NO PETS
 NO SMOKING    ",37.783372,-122.215175,"2019-02-11T08:06:41-0800",NA,"1BR / 1Ba","_eby_apa_d_oakland-1-bedroom-1-bath-laurel_6816733271.html",1,1,NA
"_eby_apa_d_oakland-1-bedroom-1-bathroom-and-1_6817665474.html","6817665474",2780,"$2780 / 1br - 624ft2 - 1 Bedroom, 1 Bathroom, and 1 Balcony in Jack London Square! (oakland downtown)","
            QR Code Link to This Post
            
        
Available Date: Today
Apartment #: A105
Size: 624 sqft.
Best Rate: $2,780 on a 12 month lease term
Welcome to Allegro at Jack London Square, where urban lifestyle and luxury blend to create an exciting place to call home. 
Centrally located on the bustling corner of 3rd and Jackson in the heart of the Bay Area, our newly renovated luxury apartments in Oakland puts you within walking distance to many neighborhood conveniences. 
Premium residences also have amazing views of the city skyline, East Bay Hills and the water from their private patios with additional storage. Don't just imagine urban luxury living...move in to Allegro at Jack London Square today and experience it for yourself!
Apartment Amenities:
Ã¢ÂÂ¢	Cable ready
Ã¢ÂÂ¢	Ceiling fans
Ã¢ÂÂ¢	Designer track lighting
Ã¢ÂÂ¢	Garbage disposals
Ã¢ÂÂ¢	Gourmet kitchens
Ã¢ÂÂ¢	Maple/Cherry Wood cabinetry
Ã¢ÂÂ¢	Microwaves
Ã¢ÂÂ¢	Oversized garden tub*
Ã¢ÂÂ¢	Private patio with additional storage*
Ã¢ÂÂ¢	Quartz countertops
Ã¢ÂÂ¢	Stainless Steel Appliances
Ã¢ÂÂ¢	Views*
Ã¢ÂÂ¢	Walk-in closets*
Ã¢ÂÂ¢	In Unit Washer/dryers 
Community Amenities:
Ã¢ÂÂ¢	Secure controlled-access parking garage 
Ã¢ÂÂ¢	24 hour Package Locker System
Ã¢ÂÂ¢	24 hour Wifi Lounge/Business Center
Ã¢ÂÂ¢	24 hour Multi-Level Fitness Center
Ã¢ÂÂ¢	Courtyards with Grilling Areas
Ã¢ÂÂ¢	After-Hours Courtesy Patrol Officer
Ã¢ÂÂ¢	Elevators
Ã¢ÂÂ¢	FOB Controlled Building Access
Ã¢ÂÂ¢	Pet Friendly (breed restrictions may apply)
Ã¢ÂÂ¢	On-Site Management 7 days a week
Ã¢ÂÂ¢	24 Hour Emergency Maintenance
Ã¢ÂÂ¢	Online Portal 
Don't miss out on luxury living! Apply today!
Application Costs:
Ã¢ÂÂ¢	$500 Security Deposit
Ã¢ÂÂ¢	$49 App Fee per Applicant over the age of 18
Potential Add-Ons:
Ã¢ÂÂ¢	Assigned Parking: $50/mo (1st Space) $150 (2nd Space)
Ã¢ÂÂ¢	Pet Rent: $60/mo per pet
Ã¢ÂÂ¢	$500 Pet Deposit (refundable)
Check us out! 
Website: https://www.allegroatjls.com/ 
Youtube: https://www.youtube.com/channel/UCpElg5y6TGXkocGw0Zx1M_w\  
Instagram: @allegroatjls 
*=Select Apartment Homes. 
*=Terms and Conditions apply 
*Prices are subject to change    ",37.79633,-122.273907,"2019-02-12T09:43:04-0800",NA,"1BR / 1Ba","_eby_apa_d_oakland-1-bedroom-1-bathroom-and-1_6817665474.html",1,1,624
"_eby_apa_d_oakland-1-bedroom-1-bathroom-garage_6808577855.html","6808577855",1799,"$1799 / 1br - 1 Bedroom 1 Bathroom / Garage Parking (oakland lake merritt / grand)","
            QR Code Link to This Post
            
        
635 MacArthur Blvd, Oakland
Please respond with your personal email address so that we may easily contact you - thank you!
Walking distance to Lake Merritt
Trader Joe's and Oakland-Grand Lake Farmers Market
Respond to this post to schedule a viewing
1 Bedroom/1 Bathroom
Dining Room
Remodeled kitchen cabinets and bathroom
Laundry facilities on site
Small pets considered
$1799 / rent per month
$2699 / security deposit
$100 /  garage parking (optional)
Maximum of 2 occupants 
Landlord pays water and garbage 
This is a NO-SMOKING and NO PET property 
FICO of 660 required 
No unlawful detainers. 
No co-signers. 
No Voucher programs. 
No Third Party payors.    ",37.8126,-122.2443,"2019-01-31T13:32:16-0800","2019-02-11T20:12:36-0800","1BR / 1Ba","_eby_apa_d_oakland-1-bedroom-1-bathroom-garage_6808577855.html",1,1,NA
"_eby_apa_d_oakland-1-bedroom-1-bathroom-sunny-3rd_6799824392.html","6799824392",2349,"$2349 / 1br - 1 Bedroom / 1 Bathroom - Sunny 3rd floor unit (oakland lake merritt / grand)","
            QR Code Link to This Post
            
        
Monthly Rent $2349
Security Deposit $3524
Monthly Parking $125 (optional)
141 MONTECITO AVE, OAKLAND
Please respond with your personal email address so that we may easily contact you - thank you!
Beautiful and Spacious 
1 large bedroom
1 bathroom
Dining room
Small pet considered
Elevator in building
Laundry in Building
Walking distance to Lake Merritt, 2 blocks from Whole Foods, Walk to Downtown Oakland 
OCCUPANCY LIMIT OF 2. 
NO-SMOKING property. 
No voucher programs.
Credit check fee is $30 per person over the age of 18
Applications available at showing only
Applications require a copy of photo ID and copy of 2 most recent pay stubs
FICO of 660 required with good credit history. 
Proof of employment required    ",37.8126,-122.2443,"2019-01-20T15:33:00-0800","2019-02-11T20:11:08-0800","1BR / 1Ba","_eby_apa_d_oakland-1-bedroom-1-bathroom-sunny-3rd_6799824392.html",1,1,NA
"_eby_apa_d_oakland-1-bedroom-1-bathroom-unit_6813166541.html","6813166541",1999,"$1999 / 1br - 1 Bedroom 1 Bathroom Unit / Updated Unit (oakland lake merritt / grand)","
            QR Code Link to This Post
            
        
3760 Park Blvd Way cross street Emerson
Please respond with your personal email address so that we may easily contact you - thank you!
Beautiful and Spacious
1 bedroom
1 bathroom
Updated appliances
Plenty of closet space
Laundry in Building
Small pets considered
Monthly Rent $1999
Security Deposit $2999
OCCUPANCY LIMIT OF 2. 
NO-SMOKING property. 
No voucher programs.
Credit check fee is $30 per person over the age of 18
Applications available at showing only
Applications require a copy of photo ID and copy of 2 most recent pay stubs
FICO of 660 required with good credit history. 
Proof of employment required    ",37.804827,-122.230046,"2019-02-06T12:27:16-0800","2019-02-11T20:11:38-0800","1BR / 1Ba","_eby_apa_d_oakland-1-bedroom-1-bathroom-unit_6813166541.html",1,1,NA
"_eby_apa_d_oakland-1-bedroom-2827-martin-luther_6817739516.html","6817739516",1800,"$1800 / 1br - 500ft2 - 1 bedroom @ 2827 Martin Luther King Jr. Way (oakland west)","
            QR Code Link to This Post
            
        
One bedroom, one bathroom on the top floor of a two story apartment building.  No on site laundry and only street parking but easy to find. $1800 deposit.    ",37.818175,-122.271523,"2019-02-12T10:52:19-0800",NA,"1BR / 1Ba","_eby_apa_d_oakland-1-bedroom-2827-martin-luther_6817739516.html",1,1,500
"_eby_apa_d_oakland-1-bedroom-apartment-for-rent-in_6814593540.html","6814593540",2295,"$2295 / 1br - 660ft2 - 1 Bedroom Apartment for Rent in Oakland (oakland lake merritt / grand)","
            QR Code Link to This Post
            
        
 Contact info: Lindy |  show contact info
 |  show contact info

478 Capital St. #2
478 Capital St. #2, Oakland, CA 94610
$2,295/mo
 KEY FEATURES Bedrooms:  1 BedroomBathrooms:  1 BathParking:  1 Parking SpaceLease Duration:  1 Year (See Details Below)Deposit:  $3,442Pets Policy:  No Pets AllowedLaundry:  NoneProperty Type:  Apartment  DESCRIPTION
 Newly renovated 1 bedroom, 1 bathroom apartment for rent. Easy access to I-580 freeway. Lake Merritt, Trader Joe's, Park, and Grand Lake Theater are minutes away. No laundry on site. Parking is separate at $100.00/month.

Unit features stainless steel appliances, stove, range hood, and refrigerator. Rent is $2,295.00/month. Security deposit is $3,442.00. One year lease agreement.

This information is deemed reliable but not verified or guaranteed.  Contact: Pacific Sales and ManagementOffice:  show contact info
 This information is deemed reliable but not verified or guaranteed. LEASE TERMS  Owner pays for water and garbage. Tenant responsible for electricity and gas.Contact info:  Lindy show contact info
 show contact info
    ",37.806402,-122.247416,"2019-02-08T09:22:51-0800",NA,"1BR / 1Ba","_eby_apa_d_oakland-1-bedroom-apartment-for-rent-in_6814593540.html",1,1,660
"_eby_apa_d_oakland-1-bedroom-apartment-in-oakland_6816822273.html","6816822273",1855,"$1855 / 1br - 1 Bedroom Apartment in Oakland With Bonus Room (oakland west)","
            QR Code Link to This Post
            
        

    
      1 Bedroom Apartment in Oakland With Bonus Room 
    
  
  Property Address

1905 E 29th St  - 1905 | Oakland, CA 94606


  Available: 01/15/2019

Offered By

SLPM |  show contact info

Description
  
    1905 E 29th St,Oakland, CA 94606
* 1 bed, 1 bath
* Bonus room, perfect for a live-in office space
* Off-street Parking 
* Less than 1.5 miles from nearby Safeway & shops
* Immediate Access to 580 
* Garbage Paid 
* SECTION 8 ACCEPTED!
* NO PETS 
This 1 bedroom unit features off street parking, a bonus room/office and garbage is paid for. The unit has immediate access to the 580 freeway and is conveniently located less than 1.5 miles from the local Safeway and several stores/markets. 
Open house Information dates and times:   https://slpm.appfolio.com/listings/detail/9b281c09-68ff-4299-bba0-2052c332acab
For additional information, photos, online applications as well as information on our other available properties go to: https://slpm.com/browse-rentals
We ask that you drive by any property you may have an interest in to acquaint yourself with the neighborhood and exterior of the home. 
**Please be advised that any dates published or given orally for a property's move in availability is subject to the existing tenant moving on the notified date. The date is also subject to time required to prepare the unit for occupancy, which involves owner approval and having an acceptable vendor available to complete the repairs. Once we have received a holding deposit, we will be able to provide a more accurate time line for move-in. **
SLPM Property Management - BRE license#00368908



  Details
  Beds/Baths: 1BD/1.0BA

  Rental Terms
  Rent: $1,855.00 

    
Available: 01/15/2019
    
Application Fee: $35.00
    
Security Deposit: $2,055.00

  
",37.7957,-122.2429,"2019-02-11T09:28:10-0800",NA,"1BR / 1Ba","_eby_apa_d_oakland-1-bedroom-apartment-in-oakland_6816822273.html",1,1,NA
"_eby_apa_d_oakland-1-bedroom-apartment-on-the_6812542114.html","6812542114",1800,"$1800 / 1br - 700ft2 - 1 Bedroom Apartment on the first floor of gated Apartment Complex (oakland east)","
            QR Code Link to This Post
            
        
1 bedroom / 1 bath apartment for rent. Has small kitchen, living room, and in a gated complex. 
Section 8 vouchers welcome. If using it, please state the amount your voucher covers up to.
Pictures will be posted on here next week when the current tenant vacates.",37.771028,-122.194378,"2019-02-05T16:16:01-0800",NA,"1BR / 1Ba","_eby_apa_d_oakland-1-bedroom-apartment-on-the_6812542114.html",1,1,700
"_eby_apa_d_oakland-1-bedroom-apt-at-grand-ave_6811472637.html","6811472637",2400,"$2400 / 1br - 750ft2 - 1 Bedroom Apt. at Grand Ave/Piedmont Border (oakland lake merritt / grand)","
            QR Code Link to This Post
            
        
-1 Bedroom, 1 Bath within Triplex Building
-Connected to Large Patio and Yard Area
-Conveniently located one block off of Grand Ave, walk score of 95
-Washer/Dryer in Building 
-Unrestricted Street Parking",37.817005,-122.24659,"2019-02-04T11:45:23-0800","2019-02-11T09:57:05-0800","1BR / 1Ba","_eby_apa_d_oakland-1-bedroom-apt-at-grand-ave_6811472637.html",1,1,750
"_eby_apa_d_oakland-1-bedroom-balcony-in-new-luxury_6813047915.html","6813047915",3400,"$3400 / 1br - 770ft2 - 1 bedroom w/Balcony in New Luxury Development (oakland downtown)","
            QR Code Link to This Post
            
        
1 bedroom spacious 770 sq.ft.on top floor of The Amador new construction luxury bldg. opened in July 2018. Featuring floor to ceiling windows, private balcony overlooking Piedmont Ave., luxe appliances, hardware and finishes, pet friendly, in unit washer & dryer, nest thermostat, indoor garage parking available, rooftop lounge with bbq and dramatic view. available 3/01...offered as fully furnished at an advantageous cost of furnishing or empty and spotless. Please see Amador website to review all the details and more pics @ www.theamadorapartments.com. Also will consider a 4 month sublease.    ",37.830626,-122.247879,"2019-02-06T10:32:27-0800","2019-02-11T15:04:21-0800","1BR / 1Ba","_eby_apa_d_oakland-1-bedroom-balcony-in-new-luxury_6813047915.html",1,1,770
"_eby_apa_d_oakland-1-bedroom-unit-for-rent_6813204179.html","6813204179",1700,"$1700 / 1br - 700ft2 - 1 bedroom unit for rent (oakland east)","
            QR Code Link to This Post
            
        
Nicely redone small 1 bedroom apartment for rent. Very easy access to shopping, transportation. No smoking environment. Need to go upstairs to access. Text Margarita with questions.    ",37.771851,-122.191422,"2019-02-06T13:06:35-0800",NA,"1BR / 1Ba","_eby_apa_d_oakland-1-bedroom-unit-for-rent_6813204179.html",1,1,700
"_eby_apa_d_oakland-1-bedroom-with-free-parking_6813051241.html","6813051241",2295,"$2295 / 1br - 1 Bedroom With A FREE PARKING SPACE!!! (oakland downtown)","
            QR Code Link to This Post
            
        
Don't miss calling this renovated 1 bedroom apartment home yours! Ready for an immediate move-in! Move-in Special - Save 2 Weeks Rent with move-in within 10 days!!! 
Garage Parking with a FREE parking space!!!
This home features a very open layout, two-tone paint, and hardwood floors! The sliding style doors to the bedroom give a decorative look to the apartment home and offer versatility for entry and living space arrangements! The entertainment nook and large entry closet make plenty of storage and display space for all your items! 
The kitchen features a very modern look with stainless steel appliances, a glass/flat-top range, and a monochromatic-toned tile backsplash! The breakfast-bar style counter opens to the living room- so you can enjoy your favorite tv shows while cooking your best meals, and never worry about missing a beat if entertaining family and friends! 
The bedroom features a walk-in/through closet that leads to the large bathroom (there is also a door to the bathroom from the common areas!). 
Call or email for a tour appointment TODAY!!!    ",37.803795,-122.266433,"2019-02-06T10:35:24-0800",NA,"1BR / 1Ba","_eby_apa_d_oakland-1-bedroom-with-free-parking_6813051241.html",1,1,NA
"_eby_apa_d_oakland-1-br-1-ba-charming-apartment_6817344906.html","6817344906",2650,"$2650 / 1br - 711ft2 - 1 BR 1 BA Charming Apartment, comes with free parking! (oakland lake merritt / grand)","
            QR Code Link to This Post
            
        
A private charming corner unit on the top floor -1 BR 1 BA apartment with natural lighting and a bonus room.  Spacious closet space and all new appliances very well maintained. Showings are available at request. 
Located within walking distance to retail shops, restaurants, schools, and public transportation serving the entire Bay Area. The property is only minutes from the major East Bay freeways. The property's close proximity to Lake Merritt provides residents access to recreational facilities that include a boating center, rowing club, Nature Science Center, playground, and a 3.5-mile jogging/bicycling path. 
________________________________________
Property Description:
________________________________________
Ã¢ÂÂ¢  Rent: $2,650 monthly
Ã¢ÂÂ¢  Deposit: $2,750
Ã¢ÂÂ¢  Range/oven
Ã¢ÂÂ¢  Dishwasher
Ã¢ÂÂ¢  Refrigerator
Ã¢ÂÂ¢  Hardwood floor
Ã¢ÂÂ¢  Granite counter top
Ã¢ÂÂ¢  Natural light
Ã¢ÂÂ¢  Beautiful tile bathroom
Ã¢ÂÂ¢  Stainless appliances
Ã¢ÂÂ¢  Shared laundry
Ã¢ÂÂ¢  Underground Parking Available
Ã¢ÂÂ¢  Near by freeway access, walk to Lake Merritt!",37.8126,-122.2443,"2019-02-11T20:38:51-0800",NA,"1BR / 1Ba","_eby_apa_d_oakland-1-br-1-ba-charming-apartment_6817344906.html",1,1,711
"_eby_apa_d_oakland-1-br-1-ba-unit-on-mlk-jr-way_6805878588.html","6805878588",1995,"$1995 / 1br - 450ft2 - 1-BR/1-BA Unit on MLK Jr Way, Oakland (oakland downtown)","
            QR Code Link to This Post
            
        
Completely renovated 1-Bedroom/1-Bath units for rent at 1925 MLK Jr Way, Oakland, CA 94612. The apartment building is under NEW MANAGEMENT with continuing renovations to individual units and common areas. 
OPEN HOUSE UPDATE: 
1. Sat, Feb 16, 10:00 AM to 11:30 AM.
2. Sun, Feb 17, 10:00 AM to 11:30 AM.
Other viewings by appointment.  Please respond for contact information.
$1,995/month rent. Water, sewer, and disposal included. Gas and electric paid directly to PGE. 
Excellent location with close proximity to BART (5-10 min walk) and minutes away from the heart of uptown Oakland. 
Move in cost is two month's rent (one month's rent + security deposit). The second month's rent is prorated depending on the move in date. 
Community laundry machines located on each floor. Three washers and three dryers total in the building. 
NO SMOKING, NO PETS.
The apartment does not have designated parking spaces. Street parking is available but limited. 
Please respond to this posting to obtain information about applying or to schedule a visit to the building. 
Note that there is an $30/applicant processing fee.",37.8085,-122.2668,"2019-01-28T09:02:13-0800","2019-02-10T18:11:01-0800","1BR / 1Ba","_eby_apa_d_oakland-1-br-1-ba-unit-on-mlk-jr-way_6805878588.html",1,1,450
