"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Lao PDR","LAO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.204","43.511","43.817","44.121","44.424","44.728","45.033","45.34","45.65","45.962","46.273","46.578","46.876","47.166","47.449","47.722","47.985","48.244","48.503","48.771","49.06","49.38","49.74","50.14","50.58","51.055","51.553","52.064","52.576","53.085","53.589","54.09","54.594","55.106","55.628","56.158","56.698","57.246","57.801","58.359","58.923","59.494","60.07","60.648","61.224","61.793","62.348","62.886","63.402","63.893","64.357","64.795","65.208","65.6","65.975","66.335","66.683","67.021","",
"Lebanon","LBN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","63.267","63.575","63.871","64.157","64.435","64.709","64.982","65.255","65.528","65.8","66.067","66.323","66.565","66.789","66.995","67.183","67.352","67.508","67.657","67.804","67.955","68.115","68.287","68.475","68.681","68.904","69.143","69.394","69.656","69.93","70.222","70.537","70.878","71.248","71.646","72.071","72.522","72.991","73.473","73.959","74.447","74.934","75.418","75.892","76.351","76.786","77.187","77.553","77.881","78.173","78.43","78.656","78.86","79.05","79.231","79.409","79.584","79.758","",
"Liberia","LBR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","34.671","34.941","35.257","35.626","36.049","36.52","37.03","37.564","38.113","38.674","39.254","39.867","40.522","41.217","41.943","42.686","43.431","44.156","44.838","45.458","45.996","46.435","46.778","47.032","47.206","47.298","47.309","47.26","47.189","47.138","47.183","47.406","47.839","48.475","49.283","50.163","50.984","51.641","52.082","52.314","52.423","52.543","52.814","53.323","54.084","55.052","56.136","57.207","58.167","58.977","59.631","60.155","60.615","61.066","61.527","62.007","62.505","63.006","",
"Libya","LBY","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","42.609","44.211","45.833","47.415","48.914","50.303","51.581","52.778","53.921","55.011","56.052","57.046","57.995","58.902","59.77","60.6","61.393","62.15","62.869","63.548","64.185","64.771","65.306","65.793","66.235","66.644","67.034","67.413","67.789","68.16","68.522","68.864","69.172","69.439","69.664","69.85","70","70.127","70.241","70.352","70.473","70.616","70.783","70.97","71.17","71.362","71.521","71.629","71.681","71.679","71.643","71.598","71.574","71.592","71.659","71.776","71.934","72.11","",
"St. Lucia","LCA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","57.329","58.13","58.872","59.531","60.104","60.602","61.052","61.494","61.962","62.468","63.017","63.604","64.21","64.818","65.422","66.02","66.615","67.207","67.791","68.354","68.88","69.348","69.747","70.074","70.329","70.521","70.668","70.789","70.9","71.008","71.108","71.187","71.235","71.248","71.235","71.209","71.186","71.184","71.221","71.307","71.456","71.676","71.958","72.287","72.652","73.028","73.393","73.728","74.02","74.265","74.465","74.633","74.788","74.947","75.117","75.3","75.496","75.696","",
"Latin America & Caribbean","LCN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","56.0467486958639","56.5286276792011","56.9927747982925","57.4400742813676","57.8716520890888","58.2928464959244","58.7094788645409","59.1256732539804","59.5455509302235","59.9697299065063","60.3960980229085","60.8215689916083","61.2394339319579","61.6461033043615","62.0404612264197","62.4231921420447","62.7980868557802","63.1689517282536","63.5396619521554","63.9112828989061","64.2830993872136","64.6530621358358","65.0194802088668","65.3775233166585","65.7309543430506","66.0783679421899","66.420351716394","66.7588993832202","67.0951636602752","67.4326632022352","67.7760969696396","68.1299943227084","68.4966004687818","68.8732043514537","69.2604956635121","69.6532620768521","70.0463585198389","70.4340524156613","70.8086504351508","71.168172461893","71.5159131834873","71.8373070282194","72.143989508997","72.4327836405147","72.7081939462288","72.9734059893153","73.2314055967157","73.4823491033173","73.7254767545252","73.9711576447337","74.2125749252231","74.4499232682569","74.6802628144235","74.9031966379534","75.1190387704186","75.3285558581303","75.5332703044783","75.7342078775212","",
"Least developed countries: UN classification","LDC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","40.2524578878964","40.7272785286584","41.2116044074382","41.704455353441","42.2001216542915","42.6782974593225","43.1141190484915","43.491068096525","43.8016618475678","44.0507764376609","44.2587723419384","44.4570080538244","44.6783902868454","44.9478983455037","45.2800341921701","45.6820199058935","46.1509499016208","46.662409358732","47.1862833936336","47.6977388095867","48.1816646580054","48.6355514416011","49.0697608283909","49.4899047342193","49.8955772866343","50.2779039964477","50.6255782169733","50.9355916784807","51.2106671826905","51.4622730307127","51.7106823655213","51.9805930000338","52.2867671920144","52.631906486732","53.0083029557456","53.4090309620776","53.8312402103313","54.2729531760878","54.7322816399325","55.2097863565947","55.7091797820493","56.2372094046822","56.7982662721257","57.3912327415222","58.0107054589702","58.6487167788592","59.297143206419","59.9440309182887","60.577359118577","61.1876778999171","61.7644510296128","62.3007277494733","62.7977998441731","63.2572239647287","63.6794254465663","64.0661913358268","64.4216027807143","64.7523762379836","",
"Low income","LIC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","39.2624088654767","39.6787691637855","40.0991731626785","40.532538528571","40.984948319327","41.4581742327418","41.9490776815468","42.4478977825426","42.9461083346026","43.4376079305681","43.9191000467435","44.3897920237305","44.8506500843409","45.2998610671486","45.7356041894281","46.1535201364971","46.5500054998131","46.9259295889743","47.2854258654247","47.6331955587136","47.9758657609959","48.3192880191144","48.6654866831341","49.0128065979694","49.3563927598187","49.6837443187206","49.978425202157","50.2289681886434","50.431105375342","50.5957088797367","50.7429288631486","50.8986893686699","51.0824821891084","51.298547033525","51.5375278866347","51.7986463923696","52.0917074081155","52.4271914150842","52.8115508638211","53.2483693937181","53.7400480930248","54.2878192492014","54.8860939122339","55.527329377093","56.2025584875766","56.8979999713082","57.6000552332727","58.2924881944361","58.9572864856658","59.5793692735581","60.151153163526","60.6736188834917","61.1590974174234","61.6179725818917","62.0544529512157","62.4711325405538","62.8687750548061","63.2489234289389","",
"Liechtenstein","LIE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.4219512195122","77.390243902439","76.8365853658537","76.0463414634146","77.7463414634146","79.109756097561","76.8268292682927","79.2756097560976","79.6365853658537","79.9609756097561","81.7707317073171","80.6682926829268","80.9487804878049","81.2951219512195","82.6829268292683","81.5","81.8414634146342","81.7926829268293","82.3829268292683","82.2609756097561","82.0731707317073","82.6560975609756","82.2585365853659","82.2585365853659","",
"Sri Lanka","LKA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","59.369","59.769","60.177","60.611","61.078","61.579","62.104","62.631","63.144","63.634","64.097","64.528","64.934","65.321","65.694","66.067","66.459","66.874","67.308","67.751","68.171","68.529","68.801","68.975","69.058","69.079","69.086","69.121","69.209","69.351","69.511","69.628","69.66","69.593","69.452","69.31","69.267","69.399","69.744","70.296","71.002","71.775","72.511","73.128","73.593","73.896","74.059","74.144","74.207","74.27","74.352","74.462","74.593","74.741","74.906","75.088","75.284","75.485","",
"Lower middle income","LMC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.2538724068642","45.8562552501046","46.4530018316024","47.0444582553666","47.6286442352185","48.1968481295651","48.7392078687243","49.2496364971488","49.7267796017442","50.1757599784035","50.6099554651711","51.047412711154","51.503445363379","51.9874073875904","52.4998463367461","53.0372610699978","53.5893081380371","54.1394414563641","54.6709917330976","55.1734441217761","55.6394046063391","56.0686330274557","56.4678568568178","56.8462643135099","57.2081036813216","57.5563026257143","57.8961755784777","58.2469293492234","58.5786337707272","58.920044416271","59.2583769525802","59.5822669871201","59.9136673828116","60.2375917971691","60.5578542329656","60.8688817352446","61.2009756657678","61.5295009643824","61.8562252387798","62.1543896850088","62.4511845860819","62.7651660624755","63.0929843018701","63.4236414158933","63.767460872768","64.1199678649488","64.4905942804824","64.8697683233147","65.2485229126836","65.6393748377853","66.0197020076132","66.3725783928637","66.696904596726","66.9993711131304","67.2742074366402","67.526900356826","67.7648217276249","67.9899434663885","",
"Low & middle income","LMY","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","47.2519277982012","47.7734851081997","48.3749033835747","49.0835299168784","49.9059088087608","50.809579719368","51.7484535207805","52.674199685191","53.5476269358546","54.339072435823","55.0651092155546","55.7139971642663","56.2994070952977","56.8702230672854","57.4227596836936","57.9265924691347","58.4251102293853","58.8954229126288","59.3377078184658","59.733428481123","60.11275577902","60.4738273440157","60.823831764758","61.1358634133023","61.423164816812","61.7404267349431","62.0830803428438","62.3625794266382","62.6227864912031","62.8631070253918","63.0916176224959","63.3173239024768","63.4761084302602","63.6337543892054","63.8489786108248","64.0936506864364","64.3909509452218","64.7070814650145","65.0029635173171","65.2682497318013","65.5694965438332","65.8817819536192","66.1958202205931","66.51713412492","66.8544554815055","67.1778364262522","67.5351439776204","67.8817141820406","68.208697087986","68.5501220073834","68.8588301915661","69.1716475980893","69.4522887823918","69.7215258724705","69.9614907649593","70.1913103676731","70.4107733536143","70.6200081074907","",
"Lesotho","LSO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.602","47.089","47.501","47.829","48.08","48.264","48.401","48.522","48.656","48.822","49.037","49.309","49.634","50.006","50.426","50.896","51.418","51.985","52.582","53.196","53.807","54.396","54.949","55.462","55.931","56.395","56.905","57.48","58.098","58.708","59.206","59.464","59.394","58.944","58.112","56.902","55.351","53.584","51.75","49.971","48.405","47.195","46.394","46.021","46.078","46.521","47.266","48.171","49.112","50.014","50.826","51.53","52.158","52.738","53.268","53.745","54.174","54.568","",
"Late-demographic dividend","LTE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","50.247036425417","50.7493257149381","51.3906477190489","52.2631433303313","53.3689591780562","54.6715567368747","56.0465110490455","57.4019423513746","58.6861612317056","59.7888398916765","60.7700442152918","61.5911187126037","62.315015497229","62.9820623851195","63.6289608439243","64.1593040021625","64.7073964302091","65.214834747045","65.6853242580286","66.0939585983768","66.4763747922481","66.8680943486464","67.2312827679012","67.5082232806194","67.7332605905221","68.0220787444754","68.3791848910719","68.581729855303","68.7706318403723","68.9071381448583","69.0416573857835","69.1636719181062","69.1872657388143","69.1939008010472","69.3224803802894","69.5428815239759","69.8736872996545","70.2304647842344","70.5763346247668","70.8636646219005","71.218388697162","71.6007632375767","71.9590600788895","72.3126877349149","72.6810403705935","72.9901619722211","73.3501623942487","73.6646082570477","73.9325904695256","74.219722020762","74.4453297517802","74.7160297545624","74.9290893311454","75.1505593825589","75.344884256163","75.5329761650994","75.7340020829852","75.9240703323091","",
"Lithuania","LTU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.8473170731707","70.1026829268293","69.0953658536585","70.2043902439024","71.5090243902439","71.3251219512195","71.520243902439","71.6039024390244","71.3136585365854","70.9285365853659","70.8043902439024","71.7353658536586","71.0246341463415","71.3321951219512","71.2441463414634","70.8673170731707","70.9580487804878","70.809512195122","70.6046341463415","70.4821951219512","70.4821951219512","70.4607317073171","70.8368292682927","70.7778048780488","70.32","70.5012195121951","72.0807317073171","71.9346341463415","71.7621951219512","71.4253658536585","71.1607317073171","70.3641463414634","70.2343902439025","68.9104878048781","68.530243902439","69.0063414634147","70.1080487804878","70.9090243902439","71.219512195122","71.5707317073171","72.0195121951219","71.6585365853659","71.7609756097561","72.0609756097561","71.9609756097561","71.2536585365854","71.0560975609756","70.9","71.8121951219512","72.9146341463415","73.2682926829268","73.5634146341464","73.8634146341464","73.9146341463415","74.5170731707317","74.3219512195122","74.6707317073171","74.6707317073171","",
"Luxembourg","LUX","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.4463902439024","68.7377317073171","68.9981219512195","69.2230731707317","69.4110487804878","69.5610243902439","69.6744634146341","69.7613414634146","69.8351463414634","69.9048536585366","69.9834634146341","70.0814390243902","70.2053170731707","70.3581707317073","70.5425609756098","70.7576097560976","70.998512195122","71.2562926829268","71.5224634146342","71.7944634146342","72.0726097560976","72.3576829268293","72.6534634146341","72.9588780487805","73.2719268292683","73.585756097561","73.8946097560976","74.193756097561","74.4803414634146","74.7524146341463","75.0104146341463","75.4634146341463","75.7707317073171","75.7121951219512","76.3707317073171","76.5121951219512","76.519512195122","76.880487804878","77.0170731707317","77.7707317073171","77.8731707317073","77.8243902439025","77.9658536585366","77.7268292682927","79.1219512195122","79.4317073170732","79.2878048780488","79.3829268292683","80.5390243902439","80.6365853658537","80.6317073170732","80.9878048780488","81.3926829268293","81.8","82.2292682926829","82.2926829268293","82.6853658536585","82.6853658536585","",
"Latvia","LVA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.7868292682927","70.0324390243903","69.430487804878","69.8290243902439","71.0280487804878","70.7265853658537","70.7073170731707","70.3939024390244","70.0429268292683","69.7968292682927","69.8353658536586","70.1646341463415","69.8787804878049","69.8134146341464","69.7409756097561","68.9253658536585","69.0478048780488","69.1046341463415","68.9878048780488","68.4956097560976","68.8085365853659","68.7863414634146","69.3282926829268","69.1190243902439","69.1629268292683","69.2914634146342","70.6224390243903","70.6929268292683","70.6153658536585","70.1553658536586","69.2731707317073","69.0324390243903","68.3960975609756","66.7226829268293","65.6643902439025","66.3912195121951","68.7765853658537","69.3492682926829","69.0121951219512","69.7429268292683","70.3146341463415","70.7609756097561","70.9609756097561","71.2658536585366","72.0268292682927","71.3560975609756","70.8658536585366","71.019512195122","72.419512195122","73.0804878048781","73.4829268292683","73.5756097560976","73.7780487804878","73.9829268292683","74.1243902439024","74.4804878048781","74.580487804878","74.6804878048781","",
"Macao SAR, China","MAC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","64.828","65.301","65.757","66.199","66.629","67.055","67.486","67.928","68.388","68.865","69.36","69.869","70.384","70.897","71.4","71.887","72.352","72.793","73.209","73.602","73.974","74.33","74.677","75.02","75.362","75.702","76.036","76.363","76.68","76.99","77.296","77.607","77.926","78.253","78.588","78.925","79.256","79.573","79.872","80.15","80.407","80.645","80.87","81.089","81.304","81.523","81.748","81.981","82.22","82.462","82.704","82.937","83.155","83.355","83.536","83.7","83.849","83.991","",
"St. Martin (French part)","MAF","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","73.219512195122","72.7682926829268","72.919512195122","72.6682926829268","73.519512195122","73.6707317073171","74.2707317073171","74.3219512195122","74.5219512195122","75.9243902439025","75.4243902439025","75.5731707317073","75.8219512195122","75.9707317073171","76.1707317073171","76.3707317073171","76.5707317073171","76.7707317073171","76.9707317073171","77.1707317073171","77.3707317073171","77.5707317073171","77.7219512195122","77.8707317073171","78.0707317073171","78.2219512195122","78.3707317073171","78.5707317073171","78.7219512195122","78.8707317073171","79.0219512195122","79.1707317073171","79.3219512195122","79.4707317073171","79.6219512195122","79.7219512195122","",
"Morocco","MAR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","48.458","48.88","49.307","49.738","50.168","50.593","51.009","51.413","51.808","52.195","52.572","52.94","53.305","53.676","54.066","54.492","54.976","55.525","56.141","56.823","57.56","58.339","59.139","59.937","60.717","61.469","62.189","62.878","63.536","64.158","64.733","65.253","65.716","66.129","66.502","66.848","67.184","67.526","67.889","68.284","68.722","69.209","69.738","70.296","70.873","71.456","72.029","72.58","73.097","73.572","73.999","74.377","74.717","75.026","75.309","75.573","75.821","76.059","",
"Monaco","MCO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","61.995","62.367","62.743","63.122","63.496","63.856","64.186","64.476","64.718","64.908","65.045","65.134","65.186","65.213","65.221","65.209","65.172","65.111","65.037","64.971","64.951","65.022","65.205","65.499","65.887","66.33","66.772","67.156","67.44","67.605","67.643","67.563","67.408","67.221","67.03","66.867","66.761","66.722","66.752","66.852","67.006","67.185","67.362","67.521","67.665","67.82","68.022","68.302","68.671","69.119","69.616","70.117","70.577","70.961","71.258","71.468","71.61","71.718","",
"Madagascar","MDG","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","39.962","40.444","40.924","41.401","41.876","42.351","42.828","43.31","43.796","44.283","44.771","45.257","45.735","46.203","46.656","47.094","47.517","47.926","48.317","48.683","49.005","49.26","49.442","49.56","49.634","49.694","49.781","49.932","50.176","50.53","51.003","51.595","52.278","53.022","53.808","54.616","55.43","56.239","57.028","57.782","58.485","59.129","59.717","60.256","60.752","61.212","61.65","62.079","62.509","62.944","63.388","63.836","64.28","64.713","65.133","65.539","65.932","66.312","",
"Maldives","MDV","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","37.397","37.995","38.626","39.281","39.956","40.643","41.339","42.046","42.764","43.495","44.241","45.009","45.803","46.624","47.474","48.355","49.271","50.215","51.18","52.154","53.12","54.061","54.964","55.826","56.648","57.437","58.208","58.98","59.766","60.573","61.399","62.237","63.077","63.911","64.739","65.568","66.408","67.267","68.144","69.035","69.936","70.842","71.737","72.603","73.418","74.151","74.771","75.269","75.648","75.92","76.112","76.259","76.401","76.571","76.783","77.042","77.339","77.649","",
"Middle East & North Africa","MEA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.6744270091599","47.7663009028449","48.3568961764212","48.4477974621266","49.0437749077084","49.640166196137","50.6988842041503","51.2573008977947","51.803934035358","52.3563604984742","52.9309818589769","53.5434018631305","54.170610182558","54.8683779981641","55.5745245940813","56.2788182611441","56.9405789184637","57.5016477659281","57.9788820238513","58.3828714323833","58.7529252631304","59.1465744267306","59.6078176108805","60.1911506855343","60.8907449030097","61.6959791948958","62.5553374674017","63.4354153932675","64.2547953276554","65.0587942745871","65.7699647981552","66.3754638863922","66.8581147690614","67.3499556529911","67.7882601469431","68.2094919947754","68.5811600299384","68.9117232936632","69.2250514499447","69.5301984679136","69.821197041433","70.1050369325181","70.3702234544315","70.6300334078872","70.8925409259366","71.1411839074277","71.3951757057559","71.6337217108124","71.8710677166514","72.0978239985488","72.3082179030676","72.507847649434","72.7066960514626","72.9143875789473","73.1170544310426","73.3161448809393","73.5248707543106","73.7298997290323","",
"Mexico","MEX","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","57.082","57.674","58.199","58.662","59.076","59.454","59.814","60.172","60.544","60.94","61.369","61.837","62.334","62.852","63.385","63.928","64.474","65.016","65.548","66.064","66.562","67.04","67.501","67.949","68.385","68.81","69.226","69.635","70.039","70.438","70.836","71.235","71.633","72.029","72.418","72.796","73.158","73.498","73.814","74.103","74.364","74.598","74.809","75.002","75.18","75.347","75.505","75.656","75.802","75.948","76.096","76.251","76.412","76.579","76.753","76.933","77.118","77.305","",
"Marshall Islands","MHL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.1414634146341","","","","","","","","","","","","67.5048780487805","65.2390243902439","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","47.8544656241286","48.3896806775341","49.0070760959684","49.7358506535683","50.5861974831529","51.5228376385659","52.4958759242013","53.4551402314718","54.3584669714234","55.1739550246517","55.9197720582613","56.5833832040838","57.180192733982","57.7626812341531","58.3271605473142","58.8414358938746","59.3523404439759","59.8350967813271","60.2889727855427","60.6933441987937","61.0803308419123","61.4466805044001","61.8006114078694","62.1136610379517","62.401019301553","62.7226365269059","63.0747777856467","63.3625857049115","63.6344841522934","63.8893728601512","64.1339782515132","64.3751553364069","64.5469517160819","64.7136008397648","64.9409657261257","65.1981396527107","65.5094033152295","65.8351025056717","66.1382875607694","66.4017977208998","66.6983333458959","67.0041471626281","67.3071857253574","67.6138113251386","67.9341591719255","68.2363471403245","68.5745709684604","68.9012196965133","69.2079960930924","69.5339758545946","69.8278088711397","70.1303466001113","70.4002318589858","70.6597317415416","70.8889412931673","71.1092077648714","71.3201914585675","71.521829978881","",
"North Macedonia","MKD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","60.633","61.259","61.87","62.469","63.06","63.642","64.216","64.775","65.313","65.824","66.301","66.736","67.128","67.474","67.773","68.02","68.212","68.355","68.462","68.549","68.64","68.764","68.936","69.162","69.442","69.76","70.094","70.414","70.7","70.945","71.152","71.331","71.502","71.68","71.871","72.08","72.309","72.55","72.795","73.038","73.267","73.47","73.642","73.782","73.893","73.986","74.077","74.18","74.305","74.457","74.632","74.824","75.019","75.207","75.384","75.549","75.703","75.851","",
"Mali","MLI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","28.199","28.345","28.535","28.782","29.097","29.489","29.959","30.496","31.086","31.72","32.388","33.078","33.782","34.493","35.205","35.921","36.645","37.385","38.142","38.909","39.677","40.435","41.173","41.879","42.545","43.17","43.759","44.315","44.838","45.323","45.746","46.076","46.305","46.445","46.52","46.573","46.658","46.823","47.103","47.515","48.069","48.758","49.54","50.373","51.224","52.057","52.839","53.553","54.193","54.756","55.249","55.694","56.122","56.556","57.007","57.478","57.966","58.456","",
"Malta","MLT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.5952926829268","68.887243902439","69.173756097561","69.4552682926829","69.7331951219512","70.0075365853659","70.2792926829268","70.547","70.8116829268293","71.0728536585366","71.33","71.5846341463415","71.8362682926829","72.0848780487805","72.3304878048781","72.5735853658537","72.8146829268293","73.052756097561","73.2888292682927","73.5223902439025","73.7534390243902","73.9814878048781","74.2075365853659","74.4305609756098","74.6510975609756","74.8691219512195","75.0856341463415","75.3001463414634","75.5131707317073","75.7251707317073","75.9356829268293","76.1446829268293","76.3516585365854","76.5561463414634","76.7581219512195","77.290243902439","77.3414634146342","77.7390243902439","77.5878048780488","77.5","78.3487804878049","78.8439024390244","78.7390243902439","78.5463414634146","79.2536585365854","79.3","79.4390243902439","79.7926829268293","79.6365853658537","80.2414634146342","81.3975609756098","80.7463414634146","80.7463414634146","81.7463414634146","82.0463414634146","81.8975609756098","82.4536585365854","82.4536585365854","",
"Myanmar","MMR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","42.714","43.384","44.136","44.993","45.95","46.967","47.982","48.927","49.751","50.437","50.989","51.433","51.818","52.189","52.564","52.954","53.361","53.772","54.179","54.581","54.978","55.371","55.761","56.145","56.526","56.904","57.278","57.65","58.018","58.383","58.743","59.099","59.448","59.791","60.128","60.463","60.796","61.131","61.467","61.802","62.133","62.452","62.757","63.046","63.323","63.597","63.88","64.181","64.501","64.838","65.178","65.506","65.805","66.066","66.285","66.464","66.612","66.744","",
"Middle East & North Africa (excluding high income)","MNA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.6086197915861","47.199476655861","47.7874574339619","48.3760664428103","48.9677238533311","49.5580427565767","50.1398370100985","50.7075260813604","51.2620421378727","51.8078800122545","52.3625172488077","52.9485097100157","53.5768488969459","54.2445466369905","54.9402788333298","55.6267161422084","56.2553112883244","56.7961476458693","57.2406625654399","57.603650338208","57.9304750534853","58.2874513604672","58.7345661336777","59.3095872561136","60.0201160390069","60.8502461238311","61.7604651852528","62.6869930402219","63.5740959812473","64.393033227314","65.147606382763","65.7781288806567","66.3323922529641","66.8295841086338","67.2771234810169","67.6819498037415","68.0503117795362","68.3889808492052","68.7046462996588","69.0038600328175","69.2924367029463","69.5735814328653","69.8474953115891","70.1145083892898","70.3773056235132","70.6358018529989","70.8894060453638","71.1335526448373","71.3646862144693","71.5818687461522","71.7881903408413","71.9895242426728","72.1913955239488","72.3971105422266","72.6046443629823","72.8133668904766","73.0224946502365","73.2321598846576","",
"Montenegro","MNE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","63.82","64.508","65.181","65.827","66.438","67.022","67.593","68.169","68.756","69.348","69.929","70.476","70.968","71.392","71.748","72.041","72.286","72.504","72.714","72.922","73.13","73.334","73.524","73.693","73.843","73.981","74.116","74.255","74.394","74.526","74.627","74.669","74.634","74.52","74.334","74.1","73.846","73.608","73.417","73.288","73.228","73.23","73.277","73.355","73.465","73.62","73.834","74.116","74.462","74.858","75.28","75.7","76.089","76.43","76.712","76.938","77.116","77.271","",
"Mongolia","MNG","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","48.392","49.304","50.185","51.012","51.771","52.461","53.098","53.702","54.285","54.845","55.364","55.819","56.192","56.477","56.676","56.796","56.848","56.86","56.861","56.875","56.936","57.074","57.295","57.595","57.968","58.392","58.836","59.266","59.655","59.992","60.268","60.486","60.67","60.841","61.015","61.211","61.447","61.73","62.063","62.446","62.869","63.319","63.777","64.23","64.671","65.104","65.539","65.987","66.449","66.92","67.383","67.82","68.215","68.558","68.847","69.087","69.287","69.465","",
"Northern Mariana Islands","MNP","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","35.026","35.49","35.936","36.363","36.773","37.174","37.573","37.98","38.397","38.826","39.271","39.735","40.21","40.679","41.125","41.512","41.804","41.983","42.05","42.017","41.913","41.778","41.66","41.597","41.61","41.705","41.872","42.085","42.327","42.6","42.915","43.293","43.745","44.272","44.862","45.491","46.124","46.736","47.309","47.841","48.348","48.859","49.406","50.007","50.663","51.362","52.079","52.785","53.459","54.096","54.7","55.288","55.878","56.483","57.099","57.714","58.311","58.872","",
"Mauritania","MRT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.488","44.171","44.835","45.472","46.077","46.648","47.184","47.694","48.185","48.662","49.13","49.59","50.046","50.504","50.969","51.453","51.966","52.511","53.084","53.678","54.28","54.876","55.45","55.986","56.476","56.912","57.293","57.625","57.919","58.18","58.415","58.633","58.839","59.039","59.233","59.419","59.587","59.733","59.855","59.957","60.049","60.143","60.25","60.381","60.539","60.729","60.952","61.199","61.461","61.73","61.997","62.253","62.492","62.711","62.907","63.082","63.238","63.384","",
"Mauritius","MUS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","58.7452195121951","59.7483658536585","60.6269024390244","61.3576585365854","61.9349512195122","62.3582926829268","62.6387073170732","62.8153170731707","62.9316829268293","63.0201951219512","63.1180487804878","63.2533414634146","63.4399512195122","63.6855365853659","63.9999756097561","64.3905365853659","64.8556341463415","65.3724390243903","65.9133170731707","66.4557804878049","66.9653902439024","67.4073902439025","67.7653658536585","68.0376097560976","68.2303658536585","68.3706829268293","68.4993658536585","68.655512195122","68.8630243902439","69.1240243902439","69.4048780487805","69.9560975609756","70.0585365853659","70.1073170731707","70.1585365853659","70.3258536585366","70.3229268292683","70.4048780487805","70.6073170731707","70.9609756097561","71.6634146341463","71.7658536585366","71.9658536585366","72.1213008130081","72.2767479674797","72.4321951219512","72.4321951219512","72.5707317073171","72.5707317073171","72.8824390243903","72.9673170731707","73.2668292682927","73.8634146341464","74.0170731707317","74.1943902439024","74.3531707317073","74.3948780487805","74.5146341463415","",
"Malawi","MWI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","37.805","38.031","38.249","38.458","38.664","38.881","39.127","39.415","39.75","40.134","40.558","41.011","41.475","41.932","42.376","42.802","43.215","43.621","44.02","44.408","44.776","45.112","45.411","45.668","45.882","46.055","46.196","46.313","46.414","46.503","46.576","46.627","46.65","46.647","46.627","46.585","46.516","46.434","46.369","46.355","46.45","46.71","47.169","47.843","48.735","49.846","51.163","52.63","54.177","55.745","57.263","58.667","59.927","61.02","61.932","62.661","63.223","63.671","",
