"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Latvia","LVA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","181.57072541","205.02048425","237.29516738","280.50879344","393.29805113","440.8097431","552.30161519","807.0425947","913.52152702","744.66164439","689.07719163","764.59174143","745.51744573","807.12996903","855.62638991","775.55197511","874.20357724","","",
"Macao SAR, China","MAC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.58208131","55.84341273","63.39969074","79.44081001","93.43574485","97.32471002","109.87316466","137.26927064","155.24320404","169.62730392","168.66401168","176.86514593","169.48916865","178.37499826","182.30831642","157.35702683","171.4501845","","",
"Monaco","MCO","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1410.94714288","1436.01240691","1569.30949803","2229.67279978","2585.01367711","2632.58749459","2690.29121523","2989.08271883","3476.53624887","3397.7678863","3369.75286864","3533.55449835","3397.88538857","3711.65388002","3864.93663074","3315.45428672","2939.84496393","","",
"Moldova","MDA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.38238125","25.41445043","33.94077311","38.43836891","64.60714187","79.33212666","100.10815301","135.44367006","185.56114425","208.53002877","198.28894693","214.98248012","223.6189634","231.66229844","230.76982227","186.43644205","171.19013187","","",
"Madagascar","MDG","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.24554805","15.92119576","15.49120685","15.28367538","13.46910375","15.18742066","16.4165102","19.67165303","21.26703314","20.0691574","21.95881931","22.66598263","17.63762225","19.53075654","22.99713268","22.13168481","24.11914971","","",
"Maldives","MDV","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","221.14033528","229.59267153","247.17144232","235.98908796","295.75192888","322.09645543","387.26050101","461.74896421","755.18856254","667.7262261","602.6596615","585.92297425","648.14601734","674.59653406","716.18925373","852.14907806","1047.8439321","","",
"Middle East & North Africa","MEA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","147.934504106126","154.945315076653","153.557973912362","150.498338876414","165.715565391657","185.008133308446","207.618289361833","242.748195534227","287.527945953963","319.280654547747","341.683346168598","391.393192044563","412.77042039253","429.78370093697","452.142423282359","424.996059702215","437.955609851191","","",
"Mexico","MEX","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","309.63326362","353.90341496","375.24238199","401.45456301","435.28885859","472.10811829","501.03757026","542.78595393","527.95238078","450.0320173","518.5691457","547.26999093","562.92927171","604.30980707","585.89498753","525.18623323","461.78664709","","",
"Marshall Islands","MHL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","535.25040741","472.16401893","456.80319414","463.36368869","545.39140454","696.92855633","758.12556166","661.20490247","637.16145773","611.17700688","607.47156891","627.64580716","657.21145776","703.69048927","650.09032478","768.34054799","851.3429126","","",
"Middle income","MIC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.5225483630594","63.3492646785233","63.8790060139777","71.7809710119806","83.4554484049728","99.2420666067588","114.955008146668","138.82486874876","165.810450230523","170.999375959255","203.919721756457","236.008380906094","251.127116705818","268.359742270789","276.913358840165","265.617577193818","254.99283482221","","",
"North Macedonia","MKD","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","164.47688012","152.15660152","175.03952709","217.21654636","232.18054148","234.14022571","246.23549115","266.10589235","315.44103752","296.97305315","305.34693584","329.94519882","310.75082393","350.23407879","343.9353639","307.48455163","327.84334608","","",
"Mali","MLI","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.74202478","13.16674166","14.54596717","18.18421662","22.89893382","24.32357576","27.39906916","31.25930578","33.1394894","32.72717307","31.36370581","34.23571815","34.216301","42.195893","38.01019679","30.83265288","29.7866224","","",
"Malta","MLT","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","641.21715165","682.34685954","831.38474072","1075.22442891","1223.56686057","1381.28717423","1475.69700813","1595.85993543","1751.91871073","1677.43002608","1733.07004435","1960.42581109","1984.60028068","2289.64442098","2463.71552684","2249.91004879","2327.78190367","","",
"Myanmar","MMR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.34035464","3.39619727","5.19882728","4.71231535","4.78925014","5.18754313","5.63223265","7.04213173","10.44496719","13.65033943","15.33668661","19.31740974","23.28002509","25.49489986","64.22121992","61.98536576","62.10872783","","",
"Middle East & North Africa (excluding high income)","MNA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.9087574020116","85.7852582076962","86.8944964639004","84.1894320048805","96.7616197008458","108.235941380328","121.406140620894","148.100822041968","180.384127151884","204.36395677513","224.766307692827","254.56598096138","263.146306237224","251.474004756492","251.058481405399","232.945129876987","245.034653542139","","",
"Montenegro","MNE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","531.73230239","","",
"Mongolia","MNG","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.4304458","27.30047493","33.86444169","26.50237395","33.16710525","37.50834966","44.51630992","58.93150301","85.06039631","67.07622053","88.91862143","122.36095321","153.61249211","165.45680581","155.82864578","153.24062615","140.70820365","","",
"Northern Mariana Islands","MNP","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.49904735","12.57672225","13.30312553","14.91689654","16.7583439","23.37596691","23.34869704","22.93753562","22.80105426","22.73153649","21.20860339","23.23276143","30.60811274","32.36097719","36.54654576","27.37849738","19.20749469","","",
"Mauritania","MRT","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.30858339","21.50126997","23.9095768","27.03731875","28.62739078","31.16226738","32.05526603","36.77570761","44.9058115","40.80838534","40.0749762","44.00234112","45.67228009","51.85372351","55.47625522","53.61152776","46.77139384","","",
"Mauritius","MUS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118.97706321","119.46853786","135.94143574","162.00186323","189.92879888","197.67505141","209.14701371","235.84637249","321.8082488","310.14740274","367.12081053","396.63023632","398.15907618","452.51403936","559.5051151","529.16140764","553.09652768","","",
"Malawi","MWI","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.90974657","7.5614843","10.98656729","12.16074242","15.72345911","16.97631346","20.59085392","24.54329393","32.05834745","34.79434998","33.22835282","38.38077056","31.75400262","38.54927575","34.41162976","34.00190172","29.58739886","","",
"Malaysia","MYS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.41555141","114.70819175","121.91344312","143.00262329","155.26486265","164.33912906","203.8542121","234.35733548","270.94534737","251.40618198","292.89069346","352.59342029","382.28925137","388.6967655","421.96938891","376.05735815","361.52197369","","",
"North America","NAC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4308.6676196907","4630.16293470795","5015.71130177348","5423.58405372506","5786.14141745568","6139.76035135122","6513.35619567686","6875.22135181321","7121.52789077058","7362.20114367742","7663.24876247962","7880.80410031809","8131.06119050767","8304.82245659614","8651.27937477245","9021.26229569751","9325.70589123756","","",
"Namibia","NAM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","212.58242592","187.71012883","177.34611305","275.23951048","361.96947334","443.14958085","471.03180066","459.33602311","397.03713766","340.96818147","491.50411028","544.15338972","528.33319309","474.03643795","442.44143541","466.10602464","402.75701789","","",
"New Caledonia","NCL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.05553424","9.90197567","11.03288243","12.68018034","14.73208302","18.53786766","20.02230051","21.29792216","24.81388053","24.3370344","22.67416641","24.97037431","22.87511953","24.82648275","25.14721013","25.7228197","22.68333964","","",
"Nigeria","NGA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.62143604","15.50513221","15.65516946","34.73341279","38.60641631","46.56397858","60.56598281","67.84039798","81.43560013","67.91492143","75.8629144","83.63537907","91.82935135","101.81479814","107.21975414","97.52209575","79.33990545","","",
"Nicaragua","NIC","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.0108334","53.90678043","54.01645431","49.23512294","58.70445771","64.79385599","70.41860982","87.29951246","100.27017863","105.11746176","99.24694269","119.35816161","133.79923414","135.30999477","153.0401048","165.9079391","188.158313","","",
"Netherlands","NLD","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1836.19630649","1985.47875921","2298.52645072","2986.65576367","3409.73076253","3857.73137298","4084.57691908","4739.78426216","5427.6988561","5326.71019356","5249.39348196","5645.34784864","5402.49762373","5628.60686294","5675.55010951","4662.16709269","4742.0302736","","",
"Norway","NOR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2948.93153555","3099.00356939","3889.95939112","4632.56849061","5097.34399581","5584.68942053","5892.98736568","6895.56052117","7768.05007889","7301.95990311","7859.51636478","8900.37187549","8970.11964837","9241.2648713","9118.31677115","7565.54981687","7477.89760673","","",
"Nepal","NPL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.62558027","10.60214573","10.78904848","11.39634026","13.28582898","14.51614587","14.00998487","17.51404534","19.23009454","21.20324868","29.97179738","34.31938102","33.50667902","34.68077456","41.00963263","45.14484343","45.45297766","","",
"Nauru","NRU","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","292.02536357","270.36952563","294.36583127","343.63060665","317.04403712","326.81392831","362.10786389","588.6544984","814.45514245","566.13770076","650.23481186","688.46837014","857.55018078","690.67242608","909.93404467","903.2262516","1012.3496595","","",
"New Zealand","NZL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1053.89165512","1049.3761286","1246.31349488","1610.9376277","1983.6588257","2295.17820305","2301.87603017","2699.34575917","2839.06613731","2700.88670209","3216.22362497","3626.02927704","3806.57995739","3955.53218087","4144.53842489","3582.27316016","3745.2164613","","",
"OECD members","OED","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2208.1442688248","2289.2736383506","2472.16553626511","2806.05446895606","3087.99061300977","3262.07550197087","3432.4667353568","3724.80694266618","3987.21948071141","4041.22173219601","4184.52930437458","4492.34418502517","4502.73589568203","4566.55357135732","4682.93585953724","4530.69835188756","4667.56704972926","","",
"Oman","OMN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","263.51544866","261.33630533","274.44695754","287.77336978","301.42452534","320.20988483","332.94717957","383.40009933","444.19794732","475.00411027","529.07642439","535.3108763","564.40517062","592.53210088","721.93295568","706.37066942","648.27724661","","",
"Other small states","OSS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","225.288323217567","222.621748214668","230.374018658911","308.102894864432","358.165302942755","393.724277610869","419.567269114946","480.600653539893","524.912589034084","503.413692203296","514.538052247323","569.245795060802","580.139730322133","617.351163065985","654.108736448359","622.475942531503","611.763806158358","","",
"Pakistan","PAK","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.01378463","14.02465724","15.72630455","14.97817013","16.24467336","20.70999266","26.09496126","29.77554022","26.98818286","25.27083952","26.5686252","28.48985369","28.46501237","31.55068096","36.52147697","37.88962344","39.57887533","","",
"Panama","PAN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","285.74291251","281.30539702","292.33987664","287.90505333","326.33934057","304.6506414","350.40067237","427.01918613","489.80703661","530.51058226","579.52282657","619.06475626","705.20179446","790.06681483","883.67658849","929.79854342","1040.67319231","","",
"Peru","PER","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.2237687","97.60201032","106.17339428","112.22939375","117.21864607","123.54437539","141.70409781","158.74889725","188.60621329","206.77673528","238.69629843","264.81943668","303.34975932","318.68860548","331.86744724","314.01142547","316.43713498","","",
"Philippines","PHL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.77552401","28.21158658","27.33492368","32.25115397","34.1830782","46.59819482","54.91727995","65.56161098","77.3146319","79.46683989","91.84031697","98.94901729","112.94560844","123.21413412","117.33989478","124.38349791","129.4326091","","",
"Palau","PLW","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","675.66801043","638.8675067","667.81237356","705.20000508","888.75790244","868.28505476","912.85868979","955.4980513","924.88584141","932.21662078","1037.79966781","1013.56077479","1182.95290009","1292.21568356","1402.13528017","1471.44771045","1674.08990885","","",
"Papua New Guinea","PNG","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.48340245","19.53800482","20.77222395","22.4001284","26.43141258","28.4604264","31.32672412","34.86532007","36.71631442","38.95797768","42.25284029","56.75515326","76.42928191","83.92850494","107.0961839","72.70979965","55.15180669","","",
"Poland","POL","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","238.00448641","282.8210423","315.83145142","339.33522017","392.00624139","465.70155571","524.09675807","660.92337346","892.59306004","759.60930289","809.19632971","866.09711913","815.13783142","878.08936268","896.01294552","796.73818563","809.01490244","","",
"Pre-demographic dividend","PRE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.5884683201123","16.4577822045035","17.2379104060343","24.3325189167479","29.5650191596689","33.7294289333897","41.2427327650231","49.3588237155299","58.0439674977347","55.6018355723619","56.7883631280986","61.2294782036682","63.9421594457028","70.8694929347813","71.8785509591578","66.8065800144223","61.1589161895823","","",
"Puerto Rico","PRI","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","967.14393089","988.75598617","1105.16954916","1405.87112306","1679.22831282","1773.47922581","1812.60237616","2067.1240766","2322.03169829","2279.47096286","2213.09791813","2207.69565728","1918.59923338","1959.42466383","1986.89463801","1724.52840484","1800.85991928","","",
"Paraguay","PRY","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.95467577","77.75455174","53.70084429","57.933054","70.33353407","75.07374791","96.02542386","124.33446177","168.03719399","161.31836862","200.99265783","268.35825824","293.75004291","312.22202246","359.37963612","321.34381938","327.23510514","","",
"West Bank and Gaza","PSE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.3541596453898","87.7993731147572","92.5643387343958","104.069700491859","127.452946411688","144.638146187226","151.579299602661","158.587710106255","164.755871956427","153.641833364513","162.817470423785","179.557293059776","184.690973752347","190.998464176947","199.73665497035","189.784509557097","200.825754121745","","",
"Post-demographic dividend","PST","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2457.47812783267","2552.18791997736","2761.90744990481","3142.22892978228","3459.95429039106","3655.64456456191","3850.02381422796","4176.93519242496","4473.66459187422","4560.79947611951","4723.82472651727","5085.39307132249","5108.63344058046","5183.21197907522","5330.15656663013","5178.37447886001","5352.17194084651","","",
"French Polynesia","PYF","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","602.32023973","657.97918349","736.76115665","1206.32430533","1285.68926099","1322.78479911","1327.68159549","1322.24180249","1327.57908683","1321.48870504","1257.94597654","1375.13647642","1548.30929189","1833.38747498","2104.40722783","2056.45706401","1827.06034376","","",
"Romania","ROU","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.89345367","78.81753865","96.57699538","143.54553961","190.79505404","254.52961537","291.00408548","415.06792464","521.31562758","449.37689216","472.20751794","426.66063919","401.73692579","495.36664173","503.46235177","442.37154595","476.36830872","","",
"Russian Federation","RUS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.41753155","118.12233103","140.77557814","164.67754578","209.24943238","271.98672129","352.74952193","461.87952352","609.86512937","516.69863055","567.37768226","684.75259091","760.0706477","811.16943077","742.2849645","501.85333489","469.13086784","","",
"Rwanda","RWA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.83706614","8.50699007","7.90723081","19.39789101","22.03002788","26.68534201","32.19096177","38.84206349","45.29317231","49.07529036","52.81532112","52.37445386","57.30288346","51.96947843","48.7316463","46.4036343","48.07821533","","",
"South Asia","SAS","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5614407846283","18.3359049825071","18.9188771212202","20.2778381887539","23.0181732096475","25.6689942810749","27.9166177823108","33.4928562119978","35.3044159784843","35.7873800379911","41.6196877723396","44.9226839575612","45.1547369545909","51.5440439624069","53.2501922571388","55.2767839638349","58.4973202782219","","",
"Saudi Arabia","SAU","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","384.39029427","385.65014451","367.79664865","380.69862578","399.21551711","469.3561894","554.25583187","586.39578413","595.32542789","690.51399424","702.5630532","882.31870837","1017.09081913","1113.49196203","1284.7891988","1243.62753909","1147.3329702","","",
"Sudan","SDN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.38329791","18.92264949","20.8700348","28.23375517","36.68495304","46.59826949","69.96349564","104.26397454","106.68915481","110.82271524","109.07500193","121.89445654","99.882219","123.05586831","115.54412596","158.02039846","152.02214088","","",
"Senegal","SEN","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.43638327","23.57945062","26.25845318","34.916848","41.95273742","35.6521177","37.56557057","39.03761129","47.0301365","47.68876423","48.74603613","54.75820395","53.50287792","58.74765001","60.0312823","50.96156574","52.60971245","","",
"Singapore","SGP","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","820.69823878","706.73438697","752.28975508","828.86690322","829.23390141","863.33619778","945.77852309","1084.87730839","1275.1433796","1318.523939","1502.1985221","1687.4433019","1848.43340142","2098.97120002","2215.17816187","2301.53702402","2462.3936773","","",
"Solomon Islands","SLB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.3964396","63.7553141","58.94847003","55.81118187","68.13728329","92.69967062","90.78744681","91.56927282","97.33994165","91.48025679","93.66629322","122.75733133","108.92985796","110.18994232","119.83660422","103.16307307","106.33939442","","",
"Sierra Leone","SLE","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.41463522","25.25151753","28.88007504","28.86620708","29.19068915","32.19964761","33.50392071","36.01152331","40.12765354","43.16043116","43.68096064","59.10702295","59.50331762","82.22550533","139.75733307","119.82455596","86.30818595","","",
"El Salvador","SLV","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","181.84526417","185.06722529","185.17573935","185.54693224","192.14184834","203.84938632","204.73945418","208.92664143","217.99253425","230.23243537","240.24166267","257.72862919","257.18320735","271.54430641","276.22300268","283.28411442","293.87255671","","",
"San Marino","SMR","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2043.96904516","2072.23133314","2113.45741693","2353.74675914","2953.48731388","3018.18260307","3190.4917889","3726.27435303","4305.74335297","4177.2800035","3974.05670973","4267.29225349","4009.70560089","4018.42437783","3878.61090764","3145.58911345","3012.79423602","","",
"Somalia","SOM","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.50499714","112.22061401","173.27405315","230.10708924","274.42857557","307.56554354","371.55729686","547.19035135","672.94756209","575.87469807","545.35655254","619.17190179","559.81355815","627.53295553","608.85865275","491.25175139","494.42058398","","",
"Sub-Saharan Africa (excluding high income)","SSA","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.3927363752283","29.2782452106916","27.7366652013219","39.9319409105452","48.3114014226712","54.2915111498844","61.1911672406343","68.6162104685829","74.0462677607006","73.0327830678355","83.2396398784414","89.8642232926028","90.3001322367894","92.1015227477381","91.4648572443594","85.9508651202143","78.3250053722542","","",
"South Sudan","SSD","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.4337915564549","29.3162409453993","27.7768466972587","39.9732757898329","48.3535903084327","54.3315984181576","61.231508754436","68.6497907648183","74.0684527704178","73.0505758003867","83.2711176769667","89.894464358676","90.3411522534851","92.1411227743804","91.5034081080851","85.9899304755373","78.3742273218961","","",
"Small states","SST","Current health expenditure per capita (current US$)","SH.XPD.CHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","222.50000185506","219.062954227829","229.681090428516","288.040568000445","334.983189013107","367.469016175496","394.959036122411","449.96641811409","491.085737998142","472.879040138994","486.846962744534","532.866654397236","545.830560022403","577.618282832174","606.969537693087","587.466524299258","578.466182876036","","",
